variant,accession,date,weight
other,EPI_ISL_19805200,2024-06-07,1.0
other,EPI_ISL_19789892,2025-02-18,1.0
other,EPI_ISL_19753926,2025-01-16,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19753927,2025-01-21,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19753929,2025-01-21,1.0
other,EPI_ISL_19753930,2025-01-21,1.0
A/Colorado/218/2024|EPI_ISL_19628239,EPI_ISL_19774010,2025-02-13,1.0
A/Colorado/218/2024|EPI_ISL_19628239,EPI_ISL_19788777,2025-02-20,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19185182,2024-04-21,1.0
other,EPI_ISL_19185160,2024-04-30,1.0
other,EPI_ISL_19789913,2025-02-14,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19259583,2024-05-16,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19628341,2024-09-23,1.0
other,EPI_ISL_19647186,2024-12-01,1.0
other,EPI_ISL_19647188,2024-12-01,1.0
A/Vermont/05/2025|EPI_ISL_19726906,EPI_ISL_19647199,2024-12-03,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19726913,2024-12-22,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19745961,2024-12-23,1.0
other,EPI_ISL_19745951,2024-12-23,1.0
A/Vermont/05/2025|EPI_ISL_19726906,EPI_ISL_19726935,2024-12-31,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19789921,2025-02-17,1.0
A/Minnesota/131/2024|EPI_ISL_19628249,EPI_ISL_19700048,2024-11-20,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19700047,2024-12-04,1.0
A/Minnesota/131/2024|EPI_ISL_19628249,EPI_ISL_19754580,2024-12-09,1.0
other,EPI_ISL_19754581,2024-12-18,1.0
other,EPI_ISL_19754582,2024-12-29,1.0
other,EPI_ISL_19754583,2024-12-30,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19834772,2025-01-03,1.0
A/Vermont/05/2025|EPI_ISL_19726906,EPI_ISL_19834771,2025-01-14,1.0
other,EPI_ISL_19834769,2025-01-16,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19873385,2025-02-08,1.0
other,EPI_ISL_19873386,2025-02-17,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19873395,2025-02-18,1.0
other,EPI_ISL_19873387,2025-02-21,1.0
other,EPI_ISL_19873388,2025-02-27,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19873389,2025-02-27,1.0
other,EPI_ISL_19873390,2025-03-02,1.0
A/Colorado/218/2024|EPI_ISL_19628239,EPI_ISL_19873391,2025-02-28,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19873392,2025-03-01,1.0
A/Colorado/218/2024|EPI_ISL_19628239,EPI_ISL_19873393,2025-03-04,1.0
other,EPI_ISL_19873394,2025-03-12,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19873406,2025-03-11,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19873427,2025-03-17,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19873407,2025-03-19,1.0
other,EPI_ISL_20058736,2025-03-27,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_20058735,2025-04-07,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19741758,2025-01-22,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19741759,2025-01-22,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19741760,2025-01-22,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19906568,2025-04-07,1.0
other,EPI_ISL_19898202,2025-02-01,1.0
other,EPI_ISL_20103138,2025-04-30,1.0
other,EPI_ISL_20103132,2025-05-04,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19818153,2025-01-21,1.0
other,EPI_ISL_19818154,2025-01-17,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19818157,2025-01-20,1.0
other,EPI_ISL_19818159,2025-01-27,1.0
other,EPI_ISL_19818152,2025-01-27,1.0
other,EPI_ISL_19818155,2025-01-28,1.0
other,EPI_ISL_19818158,2025-01-25,1.0
other,EPI_ISL_19495739,2024-08-17,1.0
other,EPI_ISL_19495746,2024-08-15,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19495730,2024-08-16,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19818160,2025-01-16,1.0
other,EPI_ISL_19818161,2025-01-20,1.0
other,EPI_ISL_19818156,2025-01-15,1.0
other,EPI_ISL_19495813,2024-07-11,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19495861,2024-07-22,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19495779,2024-07-22,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19495755,2024-07-24,1.0
other,EPI_ISL_19495687,2024-07-28,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19495788,2024-08-01,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19466809,2024-04-25,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19466811,2024-04-19,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19466815,2024-04-20,1.0
other,EPI_ISL_19466818,2024-04-22,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19466824,2024-04-27,1.0
other,EPI_ISL_19466825,2024-04-21,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19466826,2024-04-25,1.0
other,EPI_ISL_19466827,2024-04-24,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19466833,2024-04-25,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19466835,2024-04-18,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19466838,2024-04-20,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19466844,2024-04-28,1.0
other,EPI_ISL_19466850,2024-04-21,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19466859,2024-04-23,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19466860,2024-04-25,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19466862,2024-04-29,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19466865,2024-04-19,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19466868,2024-04-19,1.0
other,EPI_ISL_19466870,2024-04-21,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19466872,2024-04-22,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19466873,2024-04-23,1.0
other,EPI_ISL_19466874,2024-04-18,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19466889,2024-04-21,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19466891,2024-04-19,1.0
other,EPI_ISL_19466892,2024-04-21,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19466893,2024-04-20,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19466894,2024-04-26,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19466895,2024-04-23,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19466902,2024-05-14,1.0
other,EPI_ISL_19466903,2024-05-22,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19466906,2024-05-14,1.0
other,EPI_ISL_19466908,2024-05-27,1.0
other,EPI_ISL_19466910,2024-05-21,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19466911,2024-05-21,1.0
other,EPI_ISL_19466913,2024-05-23,1.0
other,EPI_ISL_19466914,2024-05-27,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19466917,2024-05-28,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19466918,2024-05-28,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19466926,2024-05-20,1.0
other,EPI_ISL_19466933,2024-05-07,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19466935,2024-05-11,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19466938,2024-05-10,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19466941,2024-05-09,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19466944,2024-04-30,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19466945,2024-05-09,1.0
other,EPI_ISL_19466946,2024-05-08,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19466951,2024-05-05,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19466952,2024-05-06,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19466956,2024-05-16,1.0
other,EPI_ISL_19466963,2024-05-08,1.0
other,EPI_ISL_19466967,2024-05-12,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19466969,2024-05-08,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19466973,2024-05-15,1.0
other,EPI_ISL_19466984,2024-05-07,1.0
other,EPI_ISL_19466988,2024-05-03,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19466995,2024-05-09,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19467001,2024-05-08,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19467005,2024-05-09,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19467007,2024-05-15,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19467010,2024-05-17,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19467016,2024-05-15,1.0
other,EPI_ISL_19380288,2024-06-21,1.0
other,EPI_ISL_19380289,2024-06-21,1.0
other,EPI_ISL_19380290,2024-06-24,1.0
other,EPI_ISL_19380291,2024-06-24,1.0
other,EPI_ISL_19380292,2024-06-25,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19382660,2024-04-25,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19471803,2024-05-22,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19471804,2024-05-29,1.0
other,EPI_ISL_19471805,2024-05-28,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19471806,2024-05-29,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19471807,2024-05-30,1.0
other,EPI_ISL_19471808,2024-05-28,1.0
other,EPI_ISL_19471809,2024-05-28,1.0
other,EPI_ISL_19471811,2024-05-29,1.0
other,EPI_ISL_19471814,2024-06-01,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19382662,2024-04-19,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19471816,2024-05-31,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19382666,2024-04-20,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19471819,2024-06-05,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19471820,2024-05-28,1.0
other,EPI_ISL_19382669,2024-04-22,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19382675,2024-04-27,1.0
other,EPI_ISL_19382676,2024-04-21,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19382677,2024-04-25,1.0
other,EPI_ISL_19382678,2024-04-24,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19382684,2024-04-25,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19382686,2024-04-18,1.0
other,EPI_ISL_19746113,2024-06-04,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19746102,2024-06-03,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19382690,2024-04-20,1.0
other,EPI_ISL_19746104,2024-06-02,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19382696,2024-04-28,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19866186,2024-12-09,1.0
other,EPI_ISL_19382702,2024-04-21,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19866191,2024-12-10,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19866192,2024-12-16,1.0
other,EPI_ISL_19867245,2024-12-30,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19867246,2025-01-09,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19382725,2024-04-23,1.0
other,EPI_ISL_19867247,2025-01-13,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19382726,2024-04-25,1.0
other,EPI_ISL_19867248,2025-01-10,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19382728,2024-04-29,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19382731,2024-04-19,1.0
A/Minnesota/131/2024|EPI_ISL_19628249,EPI_ISL_19867255,2025-01-09,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19382734,2024-04-19,1.0
other,EPI_ISL_19867256,2025-01-09,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19867257,2025-01-09,1.0
other,EPI_ISL_19382736,2024-04-21,1.0
other,EPI_ISL_19867258,2025-01-09,1.0
other,EPI_ISL_19867259,2025-01-13,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19382738,2024-04-22,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19382739,2024-04-23,1.0
other,EPI_ISL_19382740,2024-04-18,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19867262,2024-12-22,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19867263,2024-12-23,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19867265,2024-12-24,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19867266,2024-12-24,1.0
"EPI_ISL_19781617|A/NovaScotia/ET1801CP00018S/2025|Loder,_Allana|2025-01-18",EPI_ISL_19867267,2024-12-30,1.0
other,EPI_ISL_19867268,2024-12-27,1.0
A/Minnesota/131/2024|EPI_ISL_19628249,EPI_ISL_19867269,2025-01-02,1.0
A/Minnesota/131/2024|EPI_ISL_19628249,EPI_ISL_19867270,2025-01-03,1.0
other,EPI_ISL_19867273,2024-12-30,1.0
A/Minnesota/131/2024|EPI_ISL_19628249,EPI_ISL_19867283,2024-12-31,1.0
A/Minnesota/131/2024|EPI_ISL_19628249,EPI_ISL_19867274,2025-01-07,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19382754,2024-04-21,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,EPI_ISL_19867276,2025-01-06,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19382756,2024-04-19,1.0
other,EPI_ISL_19382757,2024-04-21,1.0
other,EPI_ISL_19867278,2025-01-01,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19382758,2024-04-20,1.0
A/Minnesota/131/2024|EPI_ISL_19628249,EPI_ISL_19867279,2025-01-07,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19382759,2024-04-26,1.0
A/Minnesota/131/2024|EPI_ISL_19628249,EPI_ISL_19867280,2025-01-09,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19382760,2024-04-23,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19867284,2025-01-08,1.0
other,EPI_ISL_19874100,2025-01-15,1.0
other,EPI_ISL_19874103,2025-01-20,1.0
other,EPI_ISL_19874105,2025-01-15,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19874106,2025-01-16,1.0
other,EPI_ISL_19874109,2025-01-21,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19874111,2025-01-16,1.0
other,EPI_ISL_19874112,2025-01-22,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19874113,2025-01-21,1.0
other,EPI_ISL_19874114,2025-01-16,1.0
other,EPI_ISL_19874116,2025-01-21,1.0
other,EPI_ISL_20075414,2025-01-15,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_20075415,2025-01-16,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_20075416,2025-01-17,1.0
A/Bangkok/P176/2025|EPI_ISL_19696265,EPI_ISL_20075417,2025-01-22,1.0
other,EPI_ISL_20075418,2025-01-21,1.0
other,EPI_ISL_20075419,2025-01-17,1.0
other,EPI_ISL_20075420,2025-01-26,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_20075421,2025-01-25,1.0
other,EPI_ISL_20075423,2025-01-23,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_20075425,2025-01-23,1.0
other,EPI_ISL_20075426,2025-01-27,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_20075427,2025-01-23,1.0
other,EPI_ISL_20075428,2025-01-26,1.0
other,EPI_ISL_20075429,2025-01-22,1.0
other,EPI_ISL_20075430,2025-01-25,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_20075431,2025-01-28,1.0
other,EPI_ISL_20075432,2025-01-27,1.0
other,EPI_ISL_20075435,2025-01-27,1.0
other,EPI_ISL_20075437,2025-01-20,1.0
other,EPI_ISL_20075438,2025-01-23,1.0
other,EPI_ISL_20075439,2025-01-28,1.0
other,EPI_ISL_20075441,2025-01-25,1.0
other,EPI_ISL_20075442,2025-01-28,1.0
other,EPI_ISL_20075443,2025-01-26,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_20075444,2025-01-29,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_20075445,2025-01-29,1.0
A/Colorado/218/2024|EPI_ISL_19628239,EPI_ISL_20075446,2025-01-29,1.0
other,EPI_ISL_20075448,2025-01-28,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_20075449,2025-01-27,1.0
other,EPI_ISL_20075450,2025-01-30,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_20075452,2025-02-03,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_20075453,2025-01-23,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_20075454,2025-01-26,1.0
other,EPI_ISL_20075455,2025-02-02,1.0
other,EPI_ISL_20075456,2025-02-03,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_20075457,2025-02-03,1.0
A/Bangkok/P176/2025|EPI_ISL_19696265,EPI_ISL_20075459,2025-02-04,1.0
other,EPI_ISL_20075460,2025-02-03,1.0
other,EPI_ISL_20075461,2025-01-31,1.0
other,EPI_ISL_20075462,2025-01-31,1.0
other,EPI_ISL_20075463,2025-01-31,1.0
other,EPI_ISL_20075464,2025-01-31,1.0
other,EPI_ISL_20075465,2025-01-31,1.0
other,EPI_ISL_20075467,2025-02-03,1.0
other,EPI_ISL_20075468,2025-02-03,1.0
other,EPI_ISL_20075469,2025-02-03,1.0
other,EPI_ISL_20075470,2025-01-30,1.0
other,EPI_ISL_20075472,2025-02-03,1.0
other,EPI_ISL_20075473,2025-02-03,1.0
other,EPI_ISL_20075476,2025-01-28,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_20075477,2025-02-05,1.0
other,EPI_ISL_20075478,2025-02-03,1.0
other,EPI_ISL_20075479,2025-02-04,1.0
other,EPI_ISL_20077417,2025-02-08,1.0
A/Minnesota/131/2024|EPI_ISL_19628249,EPI_ISL_20077418,2025-02-10,1.0
other,EPI_ISL_20077419,2025-02-03,1.0
other,EPI_ISL_20077420,2025-02-06,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_20077421,2025-02-06,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_20077422,2025-02-10,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_20077423,2025-02-08,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_20077424,2025-02-06,1.0
A/Colorado/218/2024|EPI_ISL_19628239,EPI_ISL_20077425,2025-02-11,1.0
other,EPI_ISL_20077426,2025-02-11,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_20077427,2025-02-06,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_20077428,2025-02-12,1.0
other,EPI_ISL_20077429,2025-02-08,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_20077462,2025-02-11,1.0
other,EPI_ISL_20077463,2025-02-10,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_20077464,2025-02-13,1.0
other,EPI_ISL_20077465,2025-02-12,1.0
other,EPI_ISL_20077466,2025-02-11,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_20077467,2025-02-13,1.0
other,EPI_ISL_20077468,2025-02-06,1.0
A/Minnesota/131/2024|EPI_ISL_19628249,EPI_ISL_20077470,2025-02-16,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_20077471,2025-02-14,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_20077472,2025-02-14,1.0
other,EPI_ISL_20077473,2025-02-12,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_20077478,2025-02-13,1.0
other,EPI_ISL_20077479,2025-02-13,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_20077474,2025-02-16,1.0
A/Minnesota/131/2024|EPI_ISL_19628249,EPI_ISL_20077475,2025-02-17,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_20077486,2025-02-19,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_20077490,2025-02-18,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_20077491,2025-02-18,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_20077492,2025-02-03,1.0
other,EPI_ISL_20077493,2025-02-18,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_20077494,2025-02-20,1.0
other,EPI_ISL_20077495,2025-02-21,1.0
other,EPI_ISL_20077497,2025-02-23,1.0
other,EPI_ISL_20077498,2025-02-22,1.0
other,EPI_ISL_20077499,2025-02-17,1.0
other,EPI_ISL_20077500,2025-02-25,1.0
other,EPI_ISL_20077501,2025-02-20,1.0
other,EPI_ISL_20077502,2025-02-23,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_20077504,2025-02-20,1.0
other,EPI_ISL_20077507,2025-02-15,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_20077509,2025-02-17,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_20077510,2025-02-24,1.0
other,EPI_ISL_20077521,2025-02-18,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_20077511,2025-02-20,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_20077512,2025-02-20,1.0
other,EPI_ISL_20077513,2025-02-21,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_20077514,2025-02-23,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_20077522,2025-02-24,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_20077515,2025-02-17,1.0
other,EPI_ISL_20077516,2025-02-17,1.0
other,EPI_ISL_20077517,2025-02-22,1.0
other,EPI_ISL_20077518,2025-02-22,1.0
other,EPI_ISL_20077519,2025-02-24,1.0
other,EPI_ISL_20077523,2025-02-25,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_20077546,2025-02-25,1.0
other,EPI_ISL_20077547,2025-02-28,1.0
other,EPI_ISL_20077548,2025-02-25,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_20077549,2025-02-27,1.0
other,EPI_ISL_20077550,2025-03-03,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_20077551,2025-03-03,1.0
other,EPI_ISL_20077552,2025-02-28,1.0
other,EPI_ISL_20077553,2025-02-24,1.0
other,EPI_ISL_20077554,2025-02-25,1.0
other,EPI_ISL_20077556,2025-02-27,1.0
other,EPI_ISL_20077557,2025-02-27,1.0
other,EPI_ISL_20077558,2025-02-28,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_20077560,2025-02-26,1.0
"EPI_ISL_19781617|A/NovaScotia/ET1801CP00018S/2025|Loder,_Allana|2025-01-18",EPI_ISL_20077561,2025-02-26,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_20077562,2025-03-01,1.0
other,EPI_ISL_20077563,2025-03-01,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_20077564,2025-03-02,1.0
other,EPI_ISL_20077565,2025-02-26,1.0
other,EPI_ISL_20080863,2025-02-26,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_20080923,2025-02-20,1.0
other,EPI_ISL_20080905,2025-02-20,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_20080906,2025-02-21,1.0
other,EPI_ISL_20080908,2025-02-25,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_20080909,2025-02-26,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_20080910,2025-02-20,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_20080911,2025-02-23,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_20080912,2025-02-24,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_20080913,2025-02-24,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_20080914,2025-02-25,1.0
other,EPI_ISL_20080917,2025-02-25,1.0
other,EPI_ISL_20080918,2025-02-26,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_20080919,2025-02-25,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_20080920,2025-02-24,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_20080921,2025-02-25,1.0
other,EPI_ISL_20080922,2025-02-25,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_20083999,2025-02-27,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_20084001,2025-02-25,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_20084002,2025-02-24,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_20084003,2025-02-28,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_20084051,2025-02-27,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_20084004,2025-02-27,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_20084006,2025-03-03,1.0
other,EPI_ISL_20084007,2025-03-03,1.0
