variant,accession,date,weight
A/Colorado/218/2024|EPI_ISL_19628239,EPI_ISL_19634601,2024-11-04,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19700143,2024-12-09,1.0
other,EPI_ISL_19700137,2024-11-27,1.0
other,EPI_ISL_19765674,2024-11-23,1.0
other,EPI_ISL_19700139,2024-11-29,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19634594,2024-11-15,1.0
other,EPI_ISL_19765665,2025-02-05,1.0
A/Oregon/261/2024|EPI_ISL_19628222,EPI_ISL_19634597,2024-11-07,1.0
other,EPI_ISL_19765666,2025-01-27,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19634596,2024-11-13,1.0
other,EPI_ISL_19765693,2024-12-30,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19765692,2024-12-30,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19765695,2024-12-27,1.0
other,EPI_ISL_19700158,2024-11-30,1.0
other,EPI_ISL_19765689,2025-01-02,1.0
other,EPI_ISL_19700152,2024-12-03,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19765688,2025-01-02,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19700153,2024-12-03,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19765691,2025-01-02,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19765690,2025-01-02,1.0
A/Queensland/IN000684/2024|EPI_ISL_19664762,EPI_ISL_19700155,2024-12-02,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19700151,2024-12-04,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19700146,2024-12-07,1.0
"EPI_ISL_19781617|A/NovaScotia/ET1801CP00018S/2025|Loder,_Allana|2025-01-18",EPI_ISL_19700147,2024-12-06,1.0
A/Colorado/218/2024|EPI_ISL_19628239,EPI_ISL_19765645,2025-02-05,1.0
other,EPI_ISL_19700108,2024-12-23,1.0
A/Colorado/218/2024|EPI_ISL_19628239,EPI_ISL_19765644,2025-02-05,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19765647,2025-02-05,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19765646,2025-02-05,1.0
other,EPI_ISL_19700111,2024-12-22,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19700104,2024-12-23,1.0
A/Vermont/05/2025|EPI_ISL_19726906,EPI_ISL_19700105,2024-12-23,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19700106,2024-12-23,1.0
A/Colorado/218/2024|EPI_ISL_19628239,EPI_ISL_19765642,2025-02-04,1.0
other,EPI_ISL_19765637,2025-02-04,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19700100,2024-12-23,1.0
other,EPI_ISL_19700101,2024-12-23,1.0
other,EPI_ISL_19765639,2025-02-04,1.0
other,EPI_ISL_19765638,2025-02-04,1.0
other,EPI_ISL_19700103,2024-12-23,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19765632,2025-02-05,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19700097,2024-12-22,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19765635,2025-02-04,1.0
other,EPI_ISL_19765634,2025-02-04,1.0
other,EPI_ISL_19700124,2024-11-20,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19765660,2025-02-05,1.0
other,EPI_ISL_19700125,2024-11-19,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19765663,2025-02-05,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19765662,2025-02-05,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19700127,2024-11-15,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19765657,2025-02-05,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,EPI_ISL_19634591,2024-11-02,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19765659,2025-02-05,1.0
A/Wisconsin/30/2025|EPI_ISL_19746107,EPI_ISL_19634589,2024-11-12,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19765658,2025-02-05,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19765653,2025-02-05,1.0
other,EPI_ISL_19634579,2024-11-13,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19765652,2025-02-05,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19765655,2025-02-05,1.0
other,EPI_ISL_19765654,2025-02-05,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19765648,2025-02-05,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19634582,2024-11-04,1.0
other,EPI_ISL_19765651,2025-02-05,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19765650,2025-02-05,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19700115,2024-12-22,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19634580,2024-11-04,1.0
A/Colorado/218/2024|EPI_ISL_19628239,EPI_ISL_19765741,2025-01-31,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19536362,2024-10-07,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19536360,2024-10-10,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19536361,2024-10-20,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19765737,2025-01-01,1.0
other,EPI_ISL_19667432,2024-09-06,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19765738,2025-01-01,1.0
other,EPI_ISL_19667428,2024-10-07,1.0
other,EPI_ISL_19536354,2024-10-04,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19667429,2024-11-01,1.0
A/Oregon/11/2025|EPI_ISL_19726898,EPI_ISL_19765735,2025-01-08,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19667430,2024-10-09,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19536352,2024-10-25,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,EPI_ISL_19765734,2024-12-07,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19667431,2024-10-23,1.0
other,EPI_ISL_19536353,2024-10-22,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19667424,2024-11-07,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19667425,2024-10-08,1.0
A/Minnesota/131/2024|EPI_ISL_19628249,EPI_ISL_19667426,2024-10-24,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,EPI_ISL_19667427,2024-11-11,1.0
other,EPI_ISL_19765757,2025-02-03,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19765756,2025-02-03,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19765759,2025-02-03,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19765758,2025-02-03,1.0
other,EPI_ISL_19765753,2025-02-03,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19765752,2025-02-03,1.0
other,EPI_ISL_19765754,2025-02-03,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19765749,2025-02-03,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19765748,2025-02-03,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19765751,2025-02-03,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19765744,2025-02-03,1.0
other,EPI_ISL_19765747,2025-02-03,1.0
other,EPI_ISL_19765746,2025-02-03,1.0
other,EPI_ISL_19667404,2024-11-19,1.0
other,EPI_ISL_19667405,2024-11-15,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19667406,2024-10-14,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19765710,2024-12-27,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19667407,2024-11-12,1.0
other,EPI_ISL_19372484,2024-07-19,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19765705,2024-12-15,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19765704,2025-01-23,1.0
other,EPI_ISL_19765707,2025-01-07,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19765706,2025-02-04,1.0
other,EPI_ISL_19765701,2025-01-15,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19765700,2025-01-17,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19536323,2024-10-29,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19765702,2025-01-30,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19765697,2024-12-25,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19765696,2024-12-26,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19765699,2025-01-17,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19765698,2024-12-19,1.0
other,EPI_ISL_19667420,2024-10-03,1.0
other,EPI_ISL_19667421,2024-11-05,1.0
other,EPI_ISL_19667422,2024-11-29,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19667423,2024-10-18,1.0
A/Minnesota/131/2024|EPI_ISL_19628249,EPI_ISL_19667416,2024-10-31,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19765720,2025-01-28,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19667417,2024-11-13,1.0
other,EPI_ISL_19667418,2024-10-13,1.0
A/Oregon/261/2024|EPI_ISL_19628222,EPI_ISL_19667419,2024-11-12,1.0
other,EPI_ISL_19765717,2025-02-04,1.0
other,EPI_ISL_19765716,2025-02-04,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19667414,2024-11-04,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,EPI_ISL_19667415,2024-11-19,1.0
other,EPI_ISL_19667408,2024-11-20,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19765715,2025-02-04,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,EPI_ISL_19437608,2024-07-28,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19437609,2024-07-29,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19437610,2024-07-29,1.0
other,EPI_ISL_19437612,2024-07-30,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19437613,2024-08-01,1.0
other,EPI_ISL_19437600,2024-07-24,1.0
other,EPI_ISL_19437601,2024-07-24,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19437603,2024-07-25,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19437605,2024-07-26,1.0
other,EPI_ISL_19437624,2024-08-09,1.0
other,EPI_ISL_19601466,2024-11-17,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,EPI_ISL_19601465,2024-11-12,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19437626,2024-08-10,1.0
other,EPI_ISL_19437627,2024-08-11,1.0
other,EPI_ISL_19601471,2024-11-13,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19437628,2024-08-11,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19601469,2024-10-29,1.0
other,EPI_ISL_19601459,2024-11-14,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19437616,2024-08-04,1.0
other,EPI_ISL_19437617,2024-08-05,1.0
other,EPI_ISL_19437618,2024-08-05,1.0
other,EPI_ISL_19601463,2024-11-16,1.0
other,EPI_ISL_19601461,2024-11-14,1.0
other,EPI_ISL_19601460,2024-11-13,1.0
other,EPI_ISL_19437623,2024-08-09,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19437576,2024-07-03,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19437578,2024-07-04,1.0
other,EPI_ISL_19437580,2024-07-07,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19208194,2024-04-24,1.0
other,EPI_ISL_19437592,2024-07-21,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19437593,2024-07-21,1.0
A/Shanghai-Huangpu/SWL12109/2024|EPI_ISL_19599372,EPI_ISL_19437596,2024-07-22,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19437584,2024-07-15,1.0
A/Nevada/189/2024|EPI_ISL_19587169,EPI_ISL_19437586,2024-07-15,1.0
other,EPI_ISL_19437587,2024-07-16,1.0
other,EPI_ISL_19437588,2024-07-17,1.0
other,EPI_ISL_19437589,2024-07-17,1.0
other,EPI_ISL_19208289,2024-04-08,1.0
other,EPI_ISL_19208291,2024-04-05,1.0
other,EPI_ISL_19208290,2024-04-08,1.0
other,EPI_ISL_19404897,2024-08-08,1.0
other,EPI_ISL_19404903,2024-08-06,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19699836,2024-12-29,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19699832,2024-12-29,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19699833,2024-12-29,1.0
other,EPI_ISL_19699834,2024-12-30,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19699835,2024-12-29,1.0
other,EPI_ISL_19699831,2024-12-30,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19208260,2024-04-18,1.0
other,EPI_ISL_19208263,2024-04-17,1.0
other,EPI_ISL_19601480,2024-11-15,1.0
other,EPI_ISL_19208257,2024-04-22,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19208258,2024-04-22,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19601474,2024-11-12,1.0
"EPI_ISL_19781617|A/NovaScotia/ET1801CP00018S/2025|Loder,_Allana|2025-01-18",EPI_ISL_19601473,2024-11-12,1.0
other,EPI_ISL_19437634,2024-08-12,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19437635,2024-08-12,1.0
"EPI_ISL_19781617|A/NovaScotia/ET1801CP00018S/2025|Loder,_Allana|2025-01-18",EPI_ISL_19601479,2024-11-07,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19601477,2024-11-14,1.0
A/Vladimir/RII-MH223382S/2024|EPI_ISL_19689649,EPI_ISL_19601476,2024-11-14,1.0
other,EPI_ISL_19208276,2024-04-04,1.0
other,EPI_ISL_19208279,2024-04-09,1.0
other,EPI_ISL_19208273,2024-04-16,1.0
other,EPI_ISL_19208274,2024-04-04,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19208284,2024-04-09,1.0
other,EPI_ISL_19208281,2024-04-09,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19699885,2024-12-27,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19699886,2025-01-01,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19699887,2024-12-27,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19699880,2024-12-25,1.0
other,EPI_ISL_19699883,2024-12-25,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19699876,2024-12-26,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19699877,2024-12-26,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19699875,2024-12-26,1.0
other,EPI_ISL_19699900,2024-12-27,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19372215,2024-07-22,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19699901,2024-12-27,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19699902,2024-12-27,1.0
other,EPI_ISL_19699903,2024-12-27,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19699896,2024-12-28,1.0
other,EPI_ISL_19634367,2024-12-03,1.0
other,EPI_ISL_19699897,2024-12-27,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19634366,2024-12-02,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19634365,2024-11-25,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19699899,2024-12-27,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19634364,2024-10-30,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19699892,2024-12-28,1.0
other,EPI_ISL_19372219,2024-07-19,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19699889,2024-12-28,1.0
other,EPI_ISL_19372216,2024-07-28,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19208325,2024-04-08,1.0
other,EPI_ISL_19699853,2024-12-31,1.0
other,EPI_ISL_19699854,2024-12-31,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19208327,2024-04-10,1.0
other,EPI_ISL_19208326,2024-04-03,1.0
other,EPI_ISL_19699848,2024-12-31,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19208321,2024-04-05,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19699849,2024-12-31,1.0
other,EPI_ISL_19208322,2024-04-04,1.0
other,EPI_ISL_19208333,2024-04-23,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19699845,2024-12-30,1.0
other,EPI_ISL_19208332,2024-04-24,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19699846,2024-12-30,1.0
other,EPI_ISL_19208335,2024-04-21,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19699847,2024-12-31,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19208334,2024-04-22,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19699841,2024-12-29,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19699843,2024-12-29,1.0
other,EPI_ISL_19208341,2024-04-18,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19699869,2024-12-27,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19699871,2024-12-26,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19699864,2024-12-29,1.0
other,EPI_ISL_19208337,2024-04-19,1.0
other,EPI_ISL_19208336,2024-04-21,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19208339,2024-04-19,1.0
other,EPI_ISL_19699860,2024-12-30,1.0
other,EPI_ISL_19699862,2024-12-30,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19699857,2024-12-31,1.0
other,EPI_ISL_19699858,2024-12-30,1.0
other,EPI_ISL_19699859,2024-12-30,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19699948,2024-12-03,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19699949,2024-12-25,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19699950,2025-01-05,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,EPI_ISL_19699951,2025-01-05,1.0
other,EPI_ISL_19699938,2024-04-30,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19699965,2025-01-02,1.0
other,EPI_ISL_19699966,2025-01-02,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19699967,2025-01-02,1.0
other,EPI_ISL_19699961,2025-01-02,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19699962,2025-01-02,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19699963,2025-01-02,1.0
A/Vermont/05/2025|EPI_ISL_19726906,EPI_ISL_19699956,2025-01-02,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19699917,2025-01-06,1.0
A/Nevada/189/2024|EPI_ISL_19587169,EPI_ISL_19699918,2025-01-06,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19699912,2025-01-07,1.0
A/Colorado/218/2024|EPI_ISL_19628239,EPI_ISL_19699913,2025-01-07,1.0
other,EPI_ISL_19699915,2025-01-06,1.0
other,EPI_ISL_19699908,2025-01-02,1.0
other,EPI_ISL_19699910,2025-01-07,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19634368,2024-12-03,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19699906,2024-12-27,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19699907,2025-01-01,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19699929,2025-01-08,1.0
other,EPI_ISL_19699930,2024-12-03,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19699931,2024-04-24,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19699924,2025-01-06,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19699927,2025-01-08,1.0
A/Minnesota/131/2024|EPI_ISL_19628249,EPI_ISL_19699920,2025-01-06,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19699921,2025-01-06,1.0
other,EPI_ISL_19700519,2024-12-10,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19667744,2025-01-07,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19667745,2025-01-07,1.0
other,EPI_ISL_19700514,2024-09-09,1.0
other,EPI_ISL_19667746,2025-01-08,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19700515,2024-11-25,1.0
other,EPI_ISL_19700540,2024-12-10,1.0
other,EPI_ISL_19700543,2024-12-14,1.0
A/Minnesota/131/2024|EPI_ISL_19628249,EPI_ISL_19700537,2024-12-06,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19700538,2024-12-16,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,EPI_ISL_19700539,2024-12-12,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19700535,2024-12-17,1.0
other,EPI_ISL_19700528,2024-12-13,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,EPI_ISL_19667740,2024-12-16,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19667741,2024-12-19,1.0
other,EPI_ISL_19667742,2025-01-03,1.0
other,EPI_ISL_19667743,2025-01-02,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19667738,2024-12-15,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,EPI_ISL_19667739,2024-12-17,1.0
other,EPI_ISL_19700588,2024-12-30,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19667820,2024-07-19,1.0
other,EPI_ISL_19700589,2024-12-27,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,EPI_ISL_19700590,2024-12-30,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19667822,2024-06-23,1.0
other,EPI_ISL_19700591,2024-12-31,1.0
other,EPI_ISL_19700585,2024-12-27,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,EPI_ISL_19700587,2024-12-30,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19700580,2024-12-26,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,EPI_ISL_19700581,2024-12-27,1.0
A/Ulsan/492/2025|EPI_ISL_19794466,EPI_ISL_19700582,2024-12-17,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19700576,2024-12-23,1.0
other,EPI_ISL_19700579,2024-12-24,1.0
other,EPI_ISL_19700604,2024-12-26,1.0
other,EPI_ISL_19700605,2024-12-26,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19667837,2024-11-30,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19700606,2024-12-27,1.0
other,EPI_ISL_19700607,2024-12-26,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19667839,2024-12-08,1.0
A/Colorado/218/2024|EPI_ISL_19628239,EPI_ISL_19700600,2024-12-31,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19700601,2024-12-31,1.0
other,EPI_ISL_19667833,2024-07-15,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19700602,2024-12-27,1.0
other,EPI_ISL_19700603,2024-12-26,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19667835,2024-12-06,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,EPI_ISL_19700597,2024-12-27,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19667829,2024-07-26,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19700598,2024-12-27,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19700599,2024-12-27,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19667831,2024-11-02,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,EPI_ISL_19700592,2024-12-30,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19667824,2024-06-30,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,EPI_ISL_19700593,2024-12-27,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19700594,2025-01-02,1.0
other,EPI_ISL_19667826,2024-07-22,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19700595,2024-12-30,1.0
other,EPI_ISL_19667827,2024-07-08,1.0
other,EPI_ISL_19700552,2024-12-20,1.0
A/Maldives/2132/2024|EPI_ISL_19726965,EPI_ISL_19700553,2024-12-23,1.0
other,EPI_ISL_19700554,2024-12-19,1.0
other,EPI_ISL_19700548,2024-12-17,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19700545,2024-12-12,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19700546,2024-12-18,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19700547,2024-12-14,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19700574,2024-12-17,1.0
