variant,accession,date,weight
other,EPI_ISL_19849778,2025-03-26,1.0
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_19849783,2025-03-27,1.0
other,EPI_ISL_19849760,2025-03-25,1.0
other,EPI_ISL_19214643,2024-05-10,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19214644,2024-05-12,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19849763,2025-03-29,1.0
A/Sydney/43/2025|EPI_ISL_19780873,EPI_ISL_19214645,2024-05-11,1.0
other,EPI_ISL_19214647,2024-05-08,1.0
other,EPI_ISL_19298024,2024-05-19,1.0
other,EPI_ISL_19866829,2025-04-01,1.0
other,EPI_ISL_19866830,2025-03-31,1.0
other,EPI_ISL_19866831,2025-04-03,1.0
other,EPI_ISL_19866832,2025-04-03,1.0
other,EPI_ISL_19866833,2025-04-04,1.0
other,EPI_ISL_19866834,2025-04-04,1.0
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_19866835,2025-04-01,1.0
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_19866836,2025-04-01,1.0
other,EPI_ISL_19866837,2025-04-04,1.0
other,EPI_ISL_19866855,2025-04-14,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19866856,2025-04-10,1.0
other,EPI_ISL_19866857,2025-04-16,1.0
other,EPI_ISL_19875250,2025-04-13,1.0
A/Switzerland/860423897313/2023|EPI_ISL_19654915,EPI_ISL_19882467,2025-04-17,1.0
other,EPI_ISL_19882471,2025-04-23,1.0
A/Switzerland/860423897313/2023|EPI_ISL_19654915,EPI_ISL_19882474,2025-04-25,1.0
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_19889189,2025-05-05,1.0
other,EPI_ISL_19889190,2025-04-29,1.0
other,EPI_ISL_19889191,2025-04-29,1.0
other,EPI_ISL_19889192,2025-04-30,1.0
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_19901073,2025-05-07,1.0
other,EPI_ISL_19901074,2025-04-30,1.0
other,EPI_ISL_19901075,2025-05-02,1.0
other,EPI_ISL_19901076,2025-05-02,1.0
other,EPI_ISL_19901077,2025-04-30,1.0
other,EPI_ISL_19901078,2025-05-03,1.0
other,EPI_ISL_19901079,2025-04-30,1.0
other,EPI_ISL_20015945,2025-05-17,1.0
other,EPI_ISL_19545462,2024-09-05,1.0
other,EPI_ISL_19565843,2024-10-09,1.0
other,EPI_ISL_19668067,2024-10-24,1.0
other,EPI_ISL_19603914,2024-11-01,1.0
A/Minnesota/97/2024|EPI_ISL_19445320,EPI_ISL_19603915,2024-10-30,1.0
other,EPI_ISL_19668137,2024-11-02,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19603943,2024-10-30,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19668095,2024-11-07,1.0
A/Tennessee/99/2024|EPI_ISL_19628042,EPI_ISL_19603952,2024-11-10,1.0
other,EPI_ISL_19603953,2024-11-09,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19668133,2024-11-10,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19644838,2024-11-18,1.0
A/Indiana/46/2024|EPI_ISL_19628119,EPI_ISL_19644839,2024-11-20,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19644840,2024-11-14,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19644841,2024-11-19,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19644842,2024-11-03,1.0
other,EPI_ISL_19644843,2024-11-20,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19644844,2024-11-21,1.0
A/Indiana/46/2024|EPI_ISL_19628119,EPI_ISL_19644845,2024-11-19,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19644846,2024-11-25,1.0
A/Minnesota/97/2024|EPI_ISL_19445320,EPI_ISL_19644894,2024-11-30,1.0
A/Minnesota/97/2024|EPI_ISL_19445320,EPI_ISL_19644895,2024-11-29,1.0
A/Washington/284/2024|EPI_ISL_19628073,EPI_ISL_19644907,2024-11-26,1.0
A/Washington/284/2024|EPI_ISL_19628073,EPI_ISL_19644908,2024-11-26,1.0
other,EPI_ISL_19644917,2024-12-06,1.0
other,EPI_ISL_19644918,2024-12-08,1.0
other,EPI_ISL_19644919,2024-12-07,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19644920,2024-12-05,1.0
other,EPI_ISL_19644921,2024-12-06,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19644922,2024-12-07,1.0
other,EPI_ISL_19692309,2024-12-11,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19692310,2024-12-15,1.0
other,EPI_ISL_19692318,2024-12-15,1.0
A/Sydney/43/2025|EPI_ISL_19780873,EPI_ISL_19856621,2025-02-16,1.0
other,EPI_ISL_19875578,2025-02-20,1.0
other,EPI_ISL_19574639,2024-07-16,1.0
other,EPI_ISL_19674115,2024-07-30,1.0
other,EPI_ISL_19574647,2024-08-10,1.0
other,EPI_ISL_19574638,2024-08-11,1.0
other,EPI_ISL_19574645,2024-08-19,1.0
other,EPI_ISL_19574640,2024-08-25,1.0
other,EPI_ISL_19574646,2024-08-29,1.0
other,EPI_ISL_19574636,2024-08-30,1.0
other,EPI_ISL_19574635,2024-09-11,1.0
other,EPI_ISL_19661450,2024-09-21,1.0
other,EPI_ISL_19574587,2024-09-26,1.0
other,EPI_ISL_19574649,2024-09-30,1.0
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_19574648,2024-10-24,1.0
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_19574632,2024-10-24,1.0
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_19661480,2024-10-26,1.0
A/Tasmania/836/2024|EPI_ISL_19574653,EPI_ISL_19711411,2024-10-24,1.0
A/Sydney/43/2025|EPI_ISL_19780873,EPI_ISL_19856635,2025-01-26,1.0
A/Sydney/43/2025|EPI_ISL_19780873,EPI_ISL_19856633,2025-01-29,1.0
other,EPI_ISL_19574634,2024-06-12,1.0
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_20123755,2025-02-03,1.0
other,EPI_ISL_19574637,2024-06-16,1.0
A/Switzerland/860423897313/2023|EPI_ISL_19654915,EPI_ISL_19784946,2025-02-06,1.0
A/Minnesota/97/2024|EPI_ISL_19445320,EPI_ISL_19880284,2025-02-05,1.0
other,EPI_ISL_19880282,2025-02-25,1.0
other,EPI_ISL_19880275,2025-03-11,1.0
other,EPI_ISL_19880274,2025-03-25,1.0
other,EPI_ISL_19880278,2025-03-27,1.0
other,EPI_ISL_19685597,2024-11-01,1.0
other,EPI_ISL_19685598,2024-11-12,1.0
other,EPI_ISL_19685599,2024-11-15,1.0
other,EPI_ISL_19685601,2024-11-18,1.0
other,EPI_ISL_19685604,2024-11-25,1.0
other,EPI_ISL_19685606,2024-11-25,1.0
other,EPI_ISL_19686973,2024-11-25,1.0
other,EPI_ISL_19685516,2024-11-28,1.0
other,EPI_ISL_19685511,2024-11-28,1.0
other,EPI_ISL_19686970,2024-11-28,1.0
other,EPI_ISL_19685502,2024-12-04,1.0
other,EPI_ISL_19685496,2024-12-02,1.0
other,EPI_ISL_19685492,2024-12-04,1.0
other,EPI_ISL_19685488,2024-12-04,1.0
other,EPI_ISL_20088812,2025-04-29,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19723289,2024-11-27,1.0
other,EPI_ISL_20088880,2025-04-29,1.0
other,EPI_ISL_20088882,2025-04-29,1.0
other,EPI_ISL_20089079,2025-04-29,1.0
other,EPI_ISL_20088724,2025-04-29,1.0
A/Texas/ISC-1274/2025|EPI_ISL_19759743,EPI_ISL_20088725,2025-04-29,1.0
other,EPI_ISL_19495322,2024-08-05,1.0
A/Pennsylvania/288/2024|EPI_ISL_19646959,EPI_ISL_19495321,2024-08-04,1.0
other,EPI_ISL_19495319,2024-07-26,1.0
A/Pennsylvania/288/2024|EPI_ISL_19646959,EPI_ISL_19495308,2024-07-30,1.0
A/Pennsylvania/288/2024|EPI_ISL_19646959,EPI_ISL_19495293,2024-08-01,1.0
other,EPI_ISL_19495295,2024-08-03,1.0
other,EPI_ISL_19495313,2024-08-03,1.0
other,EPI_ISL_19642628,2024-10-11,1.0
A/Busan/461/2025|EPI_ISL_19794442,EPI_ISL_19794442,2025-01-20,1.0
other,EPI_ISL_19794444,2025-01-20,1.0
other,EPI_ISL_19803067,2025-01-27,1.0
other,EPI_ISL_20083264,2025-04-05,1.0
other,EPI_ISL_19508617,2024-09-19,1.0
other,EPI_ISL_19508609,2024-09-23,1.0
other,EPI_ISL_19508612,2024-09-14,1.0
other,EPI_ISL_19508607,2024-08-02,1.0
other,EPI_ISL_19687069,2024-12-13,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19895645,2025-03-28,1.0
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_19711606,2024-10-16,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19727876,2025-01-02,1.0
other,EPI_ISL_19759254,2025-01-13,1.0
other,EPI_ISL_19355407,2024-07-03,1.0
other,EPI_ISL_19355404,2024-07-03,1.0
other,EPI_ISL_19355395,2024-07-04,1.0
other,EPI_ISL_19407645,2024-07-14,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19759236,2025-01-13,1.0
A/Maldives/2147/2024|EPI_ISL_19727787,EPI_ISL_19407620,2024-07-15,1.0
other,EPI_ISL_19407607,2024-07-17,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19407619,2024-07-18,1.0
A/Sydney/43/2025|EPI_ISL_19780873,EPI_ISL_19445366,2024-07-19,1.0
other,EPI_ISL_19407605,2024-07-19,1.0
other,EPI_ISL_19445375,2024-07-15,1.0
other,EPI_ISL_19445374,2024-07-23,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19445351,2024-07-27,1.0
other,EPI_ISL_19445373,2024-07-28,1.0
other,EPI_ISL_19445381,2024-08-04,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19495342,2024-08-03,1.0
other,EPI_ISL_19495351,2024-08-07,1.0
other,EPI_ISL_19495331,2024-08-08,1.0
other,EPI_ISL_19495349,2024-08-09,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19759247,2025-01-16,1.0
other,EPI_ISL_19495338,2024-08-14,1.0
A/Indiana/46/2024|EPI_ISL_19628119,EPI_ISL_19495336,2024-08-19,1.0
other,EPI_ISL_19495339,2024-08-19,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19495333,2024-08-21,1.0
other,EPI_ISL_19759224,2025-01-16,1.0
other,EPI_ISL_19495330,2024-08-23,1.0
other,EPI_ISL_19495337,2024-08-27,1.0
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_19495344,2024-08-27,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19495346,2024-08-30,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19648256,2024-12-19,1.0
other,EPI_ISL_19728914,2024-11-21,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19767351,2025-02-10,1.0
A/Indiana/46/2024|EPI_ISL_19628119,EPI_ISL_19539047,2024-08-30,1.0
other,EPI_ISL_19539045,2024-09-02,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_20071027,2025-01-22,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19539046,2024-09-04,1.0
other,EPI_ISL_19539048,2024-09-04,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19539049,2024-09-11,1.0
A/Indiana/46/2024|EPI_ISL_19628119,EPI_ISL_20077410,2024-09-15,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19759245,2025-01-25,1.0
other,EPI_ISL_19539132,2024-09-16,1.0
other,EPI_ISL_19539137,2024-09-21,1.0
other,EPI_ISL_19827369,2024-10-04,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19827361,2024-10-09,1.0
other,EPI_ISL_19827347,2024-10-15,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19759243,2025-01-28,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19647110,2024-10-16,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19628071,2024-10-19,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19628064,2024-10-28,1.0
other,EPI_ISL_19628061,2024-10-28,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19647116,2024-11-04,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19647106,2024-11-08,1.0
A/Texas/ISC-1274/2025|EPI_ISL_19759743,EPI_ISL_19789865,2025-02-03,1.0
A/Nevada/216/2024|EPI_ISL_19628198,EPI_ISL_19647114,2024-11-13,1.0
A/Oregon/265/2024|EPI_ISL_19628082,EPI_ISL_19647112,2024-11-13,1.0
A/Oregon/265/2024|EPI_ISL_19628082,EPI_ISL_19647108,2024-11-13,1.0
other,EPI_ISL_19727029,2024-11-24,1.0
A/Sydney/43/2025|EPI_ISL_19780873,EPI_ISL_19727005,2024-12-01,1.0
other,EPI_ISL_19789891,2025-02-04,1.0
other,EPI_ISL_19727037,2024-12-07,1.0
A/Texas/ISC-1274/2025|EPI_ISL_19759743,EPI_ISL_19727012,2024-12-07,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19727074,2024-12-07,1.0
other,EPI_ISL_19727016,2024-12-11,1.0
A/Texas/ISC-1274/2025|EPI_ISL_19759743,EPI_ISL_19727618,2024-12-20,1.0
other,EPI_ISL_19727578,2024-12-21,1.0
other,EPI_ISL_19727756,2024-12-26,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19727566,2024-12-26,1.0
other,EPI_ISL_19727603,2024-12-27,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19727569,2024-12-30,1.0
other,EPI_ISL_19745300,2024-12-27,1.0
other,EPI_ISL_19789712,2025-02-09,1.0
other,EPI_ISL_19789704,2025-02-12,1.0
other,EPI_ISL_19789871,2025-02-13,1.0
other,EPI_ISL_19789856,2025-02-13,1.0
other,EPI_ISL_19727878,2025-01-07,1.0
other,EPI_ISL_19827212,2025-02-13,1.0
other,EPI_ISL_19827198,2025-02-14,1.0
other,EPI_ISL_19827203,2025-02-20,1.0
other,EPI_ISL_19827191,2025-02-20,1.0
A/Amapa/021563-IEC/2024|EPI_ISL_19266713|EPI3439495,EPI_ISL_19854190,2025-03-19,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19864440,2025-03-17,1.0
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_19864446,2025-03-22,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19867972,2025-03-30,1.0
other,EPI_ISL_19208660,2024-04-25,1.0
other,EPI_ISL_19208635,2024-04-29,1.0
A/Colombia/7681/2024|EPI_ISL_19628089,EPI_ISL_19208677,2024-05-12,1.0
other,EPI_ISL_19259415,2024-05-06,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19259437,2024-05-09,1.0
A/Minnesota/133/2024|EPI_ISL_19628109,EPI_ISL_19727883,2025-01-09,1.0
other,EPI_ISL_19259420,2024-05-19,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19259434,2024-05-23,1.0
other,EPI_ISL_19259436,2024-05-24,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19284319,2024-06-04,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19284339,2024-06-05,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19284335,2024-06-06,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19284347,2024-06-12,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19284367,2024-06-13,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19284365,2024-06-16,1.0
A/Manitoba/RV04865/2024|EPI_ISL_19565836,EPI_ISL_19355161,2024-06-03,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19355159,2024-06-08,1.0
other,EPI_ISL_19745392,2025-01-13,1.0
other,EPI_ISL_19355177,2024-06-10,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19742840,2024-06-12,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19355209,2024-06-13,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19355207,2024-06-24,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19355393,2024-06-25,1.0
other,EPI_ISL_19355400,2024-07-01,1.0
other,EPI_ISL_19355396,2024-07-02,1.0
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_19301465,2024-06-05,1.0
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_19301495,2024-06-16,1.0
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_19301496,2024-06-06,1.0
other,EPI_ISL_19301500,2024-04-24,1.0
other,EPI_ISL_19301501,2024-06-19,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19301472,2024-05-27,1.0
A/Canberra/613/2024|EPI_ISL_19561219,EPI_ISL_19777906,2025-01-26,1.0
other,EPI_ISL_19777905,2025-02-09,1.0
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_19777903,2025-02-18,1.0
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_20051696,2025-05-29,1.0
other,EPI_ISL_19847181,2025-03-24,1.0
other,EPI_ISL_19777896,2025-01-15,1.0
A/Netherlands/01502/2025|EPI_ISL_19786781,EPI_ISL_20126801,2025-07-10,1.0
A/Indiana/46/2024|EPI_ISL_19628119,EPI_ISL_19390213,2024-08-14,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19390214,2024-08-14,1.0
other,EPI_ISL_19390215,2024-08-11,1.0
A/Manitoba/RV04865/2024|EPI_ISL_19565836,EPI_ISL_19390216,2024-08-14,1.0
A/Tennessee/99/2024|EPI_ISL_19628042,EPI_ISL_19390217,2024-08-19,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19390218,2024-08-20,1.0
A/Manitoba/RV04865/2024|EPI_ISL_19565836,EPI_ISL_19390261,2024-08-19,1.0
other,EPI_ISL_19390274,2024-08-08,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19700052,2024-11-19,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19700051,2024-11-20,1.0
A/Colorado/ISC-1416/2024|EPI_ISL_19628516,EPI_ISL_19765733,2024-12-16,1.0
A/Oregon/265/2024|EPI_ISL_19628082,EPI_ISL_19765732,2024-12-19,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19765731,2024-12-20,1.0
other,EPI_ISL_19765730,2025-01-13,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19765729,2025-01-03,1.0
A/Oregon/265/2024|EPI_ISL_19628082,EPI_ISL_19765728,2025-01-05,1.0
A/Oregon/265/2024|EPI_ISL_19628082,EPI_ISL_19765727,2025-01-11,1.0
A/Kentucky/57/2024|EPI_ISL_19628043,EPI_ISL_19834782,2025-01-16,0.5
A/Massachusetts/ISC-1684/2025|EPI_ISL_19790438,EPI_ISL_19834782,2025-01-16,0.5
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19834781,2025-01-17,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19834779,2025-01-17,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19834778,2025-01-21,1.0
other,EPI_ISL_19834786,2025-01-23,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19834777,2025-01-24,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19827712,2025-02-10,1.0
other,EPI_ISL_19215543,2024-05-10,1.0
other,EPI_ISL_19215545,2024-04-21,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19244070,2024-06-11,1.0
other,EPI_ISL_19244092,2024-06-02,1.0
A/Manitoba/RV04865/2024|EPI_ISL_19565836,EPI_ISL_19244091,2024-06-03,1.0
other,EPI_ISL_19244089,2024-06-10,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19244088,2024-06-08,1.0
other,EPI_ISL_19244086,2024-06-05,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19244085,2024-06-04,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19244083,2024-06-06,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19244093,2024-06-03,1.0
A/New_York/191/2024|EPI_ISL_19586926,EPI_ISL_19244082,2024-06-09,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19262295,2024-06-06,1.0
other,EPI_ISL_19262281,2024-06-07,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19262280,2024-06-07,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19262279,2024-06-06,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19262278,2024-06-11,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19262277,2024-06-13,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19262276,2024-06-23,1.0
A/Tennessee/99/2024|EPI_ISL_19628042,EPI_ISL_19279625,2024-06-20,1.0
other,EPI_ISL_19279623,2024-06-20,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19279622,2024-06-27,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19279621,2024-06-25,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19279620,2024-06-20,1.0
other,EPI_ISL_19279619,2024-06-21,1.0
A/Maldives/2147/2024|EPI_ISL_19727787,EPI_ISL_19293719,2024-07-05,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19293720,2024-07-05,1.0
A/Colombia/7681/2024|EPI_ISL_19628089,EPI_ISL_19279618,2024-06-21,1.0
other,EPI_ISL_19279617,2024-06-23,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19279616,2024-06-25,1.0
other,EPI_ISL_19279615,2024-06-25,1.0
other,EPI_ISL_19293740,2024-07-01,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19293741,2024-06-29,1.0
other,EPI_ISL_19293743,2024-07-06,1.0
other,EPI_ISL_19293744,2024-06-28,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19293745,2024-07-01,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19313672,2024-06-30,1.0
other,EPI_ISL_19313674,2024-07-14,1.0
other,EPI_ISL_19313676,2024-06-19,1.0
other,EPI_ISL_19313677,2024-06-21,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19313654,2024-06-28,1.0
other,EPI_ISL_19313678,2024-07-02,1.0
other,EPI_ISL_19313651,2024-07-07,1.0
other,EPI_ISL_19313628,2024-07-10,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19313629,2024-07-16,1.0
other,EPI_ISL_19313631,2024-07-11,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19313633,2024-06-14,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19313634,2024-07-14,1.0
other,EPI_ISL_19313635,2024-07-03,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19313636,2024-06-20,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19333684,2024-07-12,1.0
other,EPI_ISL_19333733,2024-07-17,1.0
other,EPI_ISL_19333715,2024-07-04,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19333704,2024-07-08,1.0
other,EPI_ISL_19333703,2024-07-15,1.0
other,EPI_ISL_19333698,2024-07-19,1.0
A/Indiana/46/2024|EPI_ISL_19628119,EPI_ISL_19333696,2024-07-16,1.0
other,EPI_ISL_19352183,2024-07-05,1.0
A/Tennessee/99/2024|EPI_ISL_19628042,EPI_ISL_19352187,2024-07-28,1.0
A/Indiana/46/2024|EPI_ISL_19628119,EPI_ISL_19352188,2024-08-01,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19352190,2024-07-29,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19352200,2024-07-29,1.0
A/Indiana/46/2024|EPI_ISL_19628119,EPI_ISL_19352191,2024-08-01,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19352193,2024-07-28,1.0
other,EPI_ISL_19352195,2024-06-29,1.0
A/Kentucky/57/2024|EPI_ISL_19628043,EPI_ISL_19352197,2024-07-18,0.5
A/Massachusetts/ISC-1684/2025|EPI_ISL_19790438,EPI_ISL_19352197,2024-07-18,0.5
A/Tennessee/99/2024|EPI_ISL_19628042,EPI_ISL_19352198,2024-07-28,1.0
A/Nevada/216/2024|EPI_ISL_19628198,EPI_ISL_19367234,2024-08-04,1.0
A/Indiana/46/2024|EPI_ISL_19628119,EPI_ISL_19367245,2024-08-01,1.0
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_19367246,2024-07-30,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19367247,2024-07-29,1.0
A/Indiana/46/2024|EPI_ISL_19628119,EPI_ISL_19367249,2024-07-30,1.0
other,EPI_ISL_19367251,2024-08-02,1.0
A/Kentucky/57/2024|EPI_ISL_19628043,EPI_ISL_19367252,2024-08-01,0.5
A/Massachusetts/ISC-1684/2025|EPI_ISL_19790438,EPI_ISL_19367252,2024-08-01,0.5
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_19367253,2024-07-31,1.0
other,EPI_ISL_19367255,2024-08-01,1.0
A/Indiana/46/2024|EPI_ISL_19628119,EPI_ISL_19367256,2024-08-07,1.0
other,EPI_ISL_19370775,2024-08-09,1.0
other,EPI_ISL_19370776,2024-08-08,1.0
other,EPI_ISL_19370777,2024-08-12,1.0
other,EPI_ISL_19370778,2024-08-10,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19370779,2024-08-03,1.0
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_19410290,2024-08-19,1.0
other,EPI_ISL_19410291,2024-08-15,1.0
A/Indiana/46/2024|EPI_ISL_19628119,EPI_ISL_19410292,2024-08-20,1.0
other,EPI_ISL_19432661,2024-06-19,1.0
A/Manitoba/RV04865/2024|EPI_ISL_19565836,EPI_ISL_19432662,2024-08-27,1.0
