variant,accession,date,weight
A/India/Pune-NIV24_3439/2024|EPI_ISL_19705954,EPI_ISL_19667803,2024-11-30,0.5
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19667803,2024-11-30,0.5
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19667796,2024-12-08,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19667797,2024-11-30,1.0
A/Washington/284/2024|EPI_ISL_19628073,EPI_ISL_19667798,2024-11-18,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19667799,2024-12-01,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19667792,2024-12-12,1.0
A/Texas/ISC-1274/2025|EPI_ISL_19759743,EPI_ISL_19667793,2024-12-02,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19667794,2024-12-08,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19667795,2024-12-02,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19667885,2024-12-05,1.0
A/Texas/ISC-1342/2025|EPI_ISL_19759886,EPI_ISL_19667887,2024-12-19,1.0
other,EPI_ISL_19176352,2024-05-23,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19667881,2024-12-08,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19667883,2024-12-09,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19667877,2024-12-15,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19667879,2024-12-13,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19667873,2024-12-12,1.0
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19667875,2024-12-19,1.0
other,EPI_ISL_19700668,2024-09-27,1.0
other,EPI_ISL_19667900,2024-12-16,1.0
A/Texas/ISC-1342/2025|EPI_ISL_19759886,EPI_ISL_19667902,2024-12-17,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19667898,2024-12-15,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19667893,2024-12-18,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19667895,2024-12-12,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19667889,2024-12-10,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19667891,2024-12-10,1.0
other,EPI_ISL_19667852,2024-12-01,1.0
other,EPI_ISL_19667854,2024-09-14,1.0
A/Tennessee/99/2024|EPI_ISL_19628042,EPI_ISL_19667848,2024-11-27,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19700617,2025-01-06,0.3333333333333333
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19700617,2025-01-06,0.3333333333333333
A/Ecuador/1385/2024|EPI_ISL_19745369,EPI_ISL_19700617,2025-01-06,0.3333333333333333
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19667850,2024-11-17,1.0
A/Sydney/43/2025|EPI_ISL_19780873,EPI_ISL_19667844,2024-11-24,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19667846,2024-12-11,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19667840,2024-11-28,1.0
A/Indiana/46/2024|EPI_ISL_19628119,EPI_ISL_19667842,2024-11-23,1.0
other,EPI_ISL_19667868,2024-07-28,1.0
other,EPI_ISL_19667871,2024-12-20,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19700632,2025-01-05,1.0
other,EPI_ISL_19667864,2024-09-06,1.0
other,EPI_ISL_19667866,2024-07-22,1.0
A/Indiana/46/2024|EPI_ISL_19628119,EPI_ISL_19700628,2025-01-06,1.0
other,EPI_ISL_19667860,2024-08-05,1.0
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_19700630,2025-01-06,1.0
A/Minnesota/133/2024|EPI_ISL_19628109,EPI_ISL_19667862,2024-08-06,1.0
A/Colombia/7681/2024|EPI_ISL_19628089,EPI_ISL_19667856,2024-07-26,0.1
A/Tennessee/99/2024|EPI_ISL_19628042,EPI_ISL_19667856,2024-07-26,0.1
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19667856,2024-07-26,0.1
A/New_York/191/2024|EPI_ISL_19586926,EPI_ISL_19667856,2024-07-26,0.1
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19667856,2024-07-26,0.1
A/Santa_Catarina/333/2025|EPI_ISL_19786875,EPI_ISL_19667856,2024-07-26,0.1
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19667856,2024-07-26,0.1
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19667856,2024-07-26,0.1
A/Lisboa/216/2023|EPI_ISL_18913575,EPI_ISL_19667856,2024-07-26,0.1
A/Slovenia/49/2024|EPI_ISL_19192381,EPI_ISL_19667856,2024-07-26,0.1
other,EPI_ISL_19667858,2024-08-21,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19667948,2024-12-01,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19667950,2024-11-30,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19667944,2024-12-02,1.0
other,EPI_ISL_19667946,2024-12-02,1.0
A/Rhode_Island/66/2024|EPI_ISL_19667940,EPI_ISL_19667940,2024-11-26,1.0
A/Sydney/43/2025|EPI_ISL_19780873,EPI_ISL_19667942,2024-12-01,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19667936,2024-12-01,1.0
A/Vermont/13/2025|EPI_ISL_19759256,EPI_ISL_19667938,2024-12-01,0.3333333333333333
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19667938,2024-12-01,0.3333333333333333
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19667938,2024-12-01,0.3333333333333333
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19667964,2024-12-16,1.0
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19667966,2024-11-28,1.0
A/Vermont/13/2025|EPI_ISL_19759256,EPI_ISL_19667960,2024-12-01,0.3333333333333333
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19667960,2024-12-01,0.3333333333333333
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19667960,2024-12-01,0.3333333333333333
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19667962,2024-11-30,0.3333333333333333
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19667962,2024-11-30,0.3333333333333333
A/Ecuador/1385/2024|EPI_ISL_19745369,EPI_ISL_19667962,2024-11-30,0.3333333333333333
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19667956,2024-11-26,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19667958,2024-12-03,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19667952,2024-11-30,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19667954,2024-11-29,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19667916,2024-12-02,1.0
A/Queensland/IN000803/2024|EPI_ISL_19664823,EPI_ISL_19667918,2024-11-28,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19667912,2024-12-09,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19667914,2024-12-10,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19667908,2024-12-16,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19667910,2024-12-17,1.0
A/Michigan/120/2024|EPI_ISL_19628034,EPI_ISL_19667904,2024-12-16,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19667906,2024-12-03,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19667932,2024-12-01,1.0
other,EPI_ISL_19667934,2024-11-17,1.0
A/Nevada/216/2024|EPI_ISL_19628198,EPI_ISL_19667928,2024-12-01,1.0
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19667930,2024-12-02,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19667924,2024-12-03,1.0
other,EPI_ISL_19667926,2024-11-28,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19667920,2024-11-24,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19667922,2024-11-19,1.0
A/Colombia/7681/2024|EPI_ISL_19628089,EPI_ISL_19208741,2024-05-14,0.1
A/Tennessee/99/2024|EPI_ISL_19628042,EPI_ISL_19208741,2024-05-14,0.1
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19208741,2024-05-14,0.1
A/New_York/191/2024|EPI_ISL_19586926,EPI_ISL_19208741,2024-05-14,0.1
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19208741,2024-05-14,0.1
A/Santa_Catarina/333/2025|EPI_ISL_19786875,EPI_ISL_19208741,2024-05-14,0.1
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19208741,2024-05-14,0.1
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19208741,2024-05-14,0.1
A/Lisboa/216/2023|EPI_ISL_18913575,EPI_ISL_19208741,2024-05-14,0.1
A/Slovenia/49/2024|EPI_ISL_19192381,EPI_ISL_19208741,2024-05-14,0.1
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19208743,2024-05-13,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19208742,2024-05-14,1.0
A/Colombia/7681/2024|EPI_ISL_19628089,EPI_ISL_19208737,2024-04-22,0.1
A/Tennessee/99/2024|EPI_ISL_19628042,EPI_ISL_19208737,2024-04-22,0.1
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19208737,2024-04-22,0.1
A/New_York/191/2024|EPI_ISL_19586926,EPI_ISL_19208737,2024-04-22,0.1
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19208737,2024-04-22,0.1
A/Santa_Catarina/333/2025|EPI_ISL_19786875,EPI_ISL_19208737,2024-04-22,0.1
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19208737,2024-04-22,0.1
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19208737,2024-04-22,0.1
A/Lisboa/216/2023|EPI_ISL_18913575,EPI_ISL_19208737,2024-04-22,0.1
A/Slovenia/49/2024|EPI_ISL_19192381,EPI_ISL_19208737,2024-04-22,0.1
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19765803,2025-01-31,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19765802,2025-01-31,1.0
A/Michigan/UM-10062100736/2025|EPI_ISL_19754053|EPI4028619,EPI_ISL_19208738,2024-05-12,1.0
other,EPI_ISL_19208749,2024-04-29,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19765796,2025-02-01,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19208748,2024-05-13,1.0
A/Slovenia/49/2024|EPI_ISL_19192381,EPI_ISL_19208751,2024-05-20,1.0
other,EPI_ISL_19667495,2024-12-27,1.0
other,EPI_ISL_19208744,2024-05-13,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19765795,2025-02-01,1.0
A/New_York/191/2024|EPI_ISL_19586926,EPI_ISL_19765821,2025-02-02,1.0
A/Colombia/7681/2024|EPI_ISL_19628089,EPI_ISL_19208757,2024-05-06,0.1
A/Tennessee/99/2024|EPI_ISL_19628042,EPI_ISL_19208757,2024-05-06,0.1
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19208757,2024-05-06,0.1
A/New_York/191/2024|EPI_ISL_19586926,EPI_ISL_19208757,2024-05-06,0.1
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19208757,2024-05-06,0.1
A/Santa_Catarina/333/2025|EPI_ISL_19786875,EPI_ISL_19208757,2024-05-06,0.1
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19208757,2024-05-06,0.1
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19208757,2024-05-06,0.1
A/Lisboa/216/2023|EPI_ISL_18913575,EPI_ISL_19208757,2024-05-06,0.1
A/Slovenia/49/2024|EPI_ISL_19192381,EPI_ISL_19208757,2024-05-06,0.1
A/New_York/191/2024|EPI_ISL_19586926,EPI_ISL_19765820,2025-02-02,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19208756,2024-05-10,1.0
other,EPI_ISL_19208759,2024-05-15,1.0
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19208753,2024-05-11,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19765816,2025-02-03,1.0
A/Colombia/7681/2024|EPI_ISL_19628089,EPI_ISL_19208752,2024-04-24,0.1
A/Tennessee/99/2024|EPI_ISL_19628042,EPI_ISL_19208752,2024-04-24,0.1
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19208752,2024-04-24,0.1
A/New_York/191/2024|EPI_ISL_19586926,EPI_ISL_19208752,2024-04-24,0.1
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19208752,2024-04-24,0.1
A/Santa_Catarina/333/2025|EPI_ISL_19786875,EPI_ISL_19208752,2024-04-24,0.1
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19208752,2024-04-24,0.1
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19208752,2024-04-24,0.1
A/Lisboa/216/2023|EPI_ISL_18913575,EPI_ISL_19208752,2024-04-24,0.1
A/Slovenia/49/2024|EPI_ISL_19192381,EPI_ISL_19208752,2024-04-24,0.1
other,EPI_ISL_19765819,2025-02-02,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19208754,2024-05-06,1.0
other,EPI_ISL_19208765,2024-05-08,1.0
A/Colombia/7681/2024|EPI_ISL_19628089,EPI_ISL_19208764,2024-05-06,0.1
A/Tennessee/99/2024|EPI_ISL_19628042,EPI_ISL_19208764,2024-05-06,0.1
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19208764,2024-05-06,0.1
A/New_York/191/2024|EPI_ISL_19586926,EPI_ISL_19208764,2024-05-06,0.1
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19208764,2024-05-06,0.1
A/Santa_Catarina/333/2025|EPI_ISL_19786875,EPI_ISL_19208764,2024-05-06,0.1
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19208764,2024-05-06,0.1
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19208764,2024-05-06,0.1
A/Lisboa/216/2023|EPI_ISL_18913575,EPI_ISL_19208764,2024-05-06,0.1
A/Slovenia/49/2024|EPI_ISL_19192381,EPI_ISL_19208764,2024-05-06,0.1
A/Colombia/7681/2024|EPI_ISL_19628089,EPI_ISL_19208767,2024-04-03,0.1
A/Tennessee/99/2024|EPI_ISL_19628042,EPI_ISL_19208767,2024-04-03,0.1
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19208767,2024-04-03,0.1
A/New_York/191/2024|EPI_ISL_19586926,EPI_ISL_19208767,2024-04-03,0.1
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19208767,2024-04-03,0.1
A/Santa_Catarina/333/2025|EPI_ISL_19786875,EPI_ISL_19208767,2024-04-03,0.1
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19208767,2024-04-03,0.1
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19208767,2024-04-03,0.1
A/Lisboa/216/2023|EPI_ISL_18913575,EPI_ISL_19208767,2024-04-03,0.1
A/Slovenia/49/2024|EPI_ISL_19192381,EPI_ISL_19208767,2024-04-03,0.1
A/Colombia/7681/2024|EPI_ISL_19628089,EPI_ISL_19208766,2024-05-14,0.1
A/Tennessee/99/2024|EPI_ISL_19628042,EPI_ISL_19208766,2024-05-14,0.1
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19208766,2024-05-14,0.1
A/New_York/191/2024|EPI_ISL_19586926,EPI_ISL_19208766,2024-05-14,0.1
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19208766,2024-05-14,0.1
A/Santa_Catarina/333/2025|EPI_ISL_19786875,EPI_ISL_19208766,2024-05-14,0.1
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19208766,2024-05-14,0.1
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19208766,2024-05-14,0.1
A/Lisboa/216/2023|EPI_ISL_18913575,EPI_ISL_19208766,2024-05-14,0.1
A/Slovenia/49/2024|EPI_ISL_19192381,EPI_ISL_19208766,2024-05-14,0.1
A/Colombia/7681/2024|EPI_ISL_19628089,EPI_ISL_19208761,2024-04-26,0.1
A/Tennessee/99/2024|EPI_ISL_19628042,EPI_ISL_19208761,2024-04-26,0.1
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19208761,2024-04-26,0.1
A/New_York/191/2024|EPI_ISL_19586926,EPI_ISL_19208761,2024-04-26,0.1
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19208761,2024-04-26,0.1
A/Santa_Catarina/333/2025|EPI_ISL_19786875,EPI_ISL_19208761,2024-04-26,0.1
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19208761,2024-04-26,0.1
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19208761,2024-04-26,0.1
A/Lisboa/216/2023|EPI_ISL_18913575,EPI_ISL_19208761,2024-04-26,0.1
A/Slovenia/49/2024|EPI_ISL_19192381,EPI_ISL_19208761,2024-04-26,0.1
A/Washington/284/2024|EPI_ISL_19628073,EPI_ISL_19667505,2024-11-30,1.0
A/Colombia/7681/2024|EPI_ISL_19628089,EPI_ISL_19208760,2024-04-30,0.1
A/Tennessee/99/2024|EPI_ISL_19628042,EPI_ISL_19208760,2024-04-30,0.1
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19208760,2024-04-30,0.1
A/New_York/191/2024|EPI_ISL_19586926,EPI_ISL_19208760,2024-04-30,0.1
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19208760,2024-04-30,0.1
A/Santa_Catarina/333/2025|EPI_ISL_19786875,EPI_ISL_19208760,2024-04-30,0.1
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19208760,2024-04-30,0.1
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19208760,2024-04-30,0.1
A/Lisboa/216/2023|EPI_ISL_18913575,EPI_ISL_19208760,2024-04-30,0.1
A/Slovenia/49/2024|EPI_ISL_19192381,EPI_ISL_19208760,2024-04-30,0.1
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19765810,2025-02-02,1.0
other,EPI_ISL_19208762,2024-05-20,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19765773,2025-02-04,1.0
A/Colombia/7681/2024|EPI_ISL_19628089,EPI_ISL_19208709,2024-04-28,0.1
A/Tennessee/99/2024|EPI_ISL_19628042,EPI_ISL_19208709,2024-04-28,0.1
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19208709,2024-04-28,0.1
A/New_York/191/2024|EPI_ISL_19586926,EPI_ISL_19208709,2024-04-28,0.1
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19208709,2024-04-28,0.1
A/Santa_Catarina/333/2025|EPI_ISL_19786875,EPI_ISL_19208709,2024-04-28,0.1
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19208709,2024-04-28,0.1
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19208709,2024-04-28,0.1
A/Lisboa/216/2023|EPI_ISL_18913575,EPI_ISL_19208709,2024-04-28,0.1
A/Slovenia/49/2024|EPI_ISL_19192381,EPI_ISL_19208709,2024-04-28,0.1
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19208708,2024-05-03,1.0
A/Kentucky/57/2024|EPI_ISL_19628043,EPI_ISL_19765775,2025-02-03,0.5
A/Massachusetts/ISC-1684/2025|EPI_ISL_19790438,EPI_ISL_19765775,2025-02-03,0.5
other,EPI_ISL_19208711,2024-05-13,1.0
other,EPI_ISL_19208710,2024-04-23,1.0
A/Colombia/7681/2024|EPI_ISL_19628089,EPI_ISL_19208705,2024-05-05,0.1
A/Tennessee/99/2024|EPI_ISL_19628042,EPI_ISL_19208705,2024-05-05,0.1
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19208705,2024-05-05,0.1
A/New_York/191/2024|EPI_ISL_19586926,EPI_ISL_19208705,2024-05-05,0.1
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19208705,2024-05-05,0.1
A/Santa_Catarina/333/2025|EPI_ISL_19786875,EPI_ISL_19208705,2024-05-05,0.1
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19208705,2024-05-05,0.1
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19208705,2024-05-05,0.1
A/Lisboa/216/2023|EPI_ISL_18913575,EPI_ISL_19208705,2024-05-05,0.1
A/Slovenia/49/2024|EPI_ISL_19192381,EPI_ISL_19208705,2024-05-05,0.1
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19208704,2024-04-26,1.0
A/Colombia/1851/2024|EPI_ISL_19727802,EPI_ISL_19765771,2025-02-04,1.0
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_19208707,2024-04-24,0.5
A/Minnesota/126/2024|EPI_ISL_19586912,EPI_ISL_19208707,2024-04-24,0.5
A/Maldives/2147/2024|EPI_ISL_19727787,EPI_ISL_19208706,2024-05-09,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19208717,2024-05-09,1.0
A/Slovenia/49/2024|EPI_ISL_19192381,EPI_ISL_19208716,2024-05-15,1.0
A/Colombia/7681/2024|EPI_ISL_19628089,EPI_ISL_19208719,2024-04-17,0.1
A/Tennessee/99/2024|EPI_ISL_19628042,EPI_ISL_19208719,2024-04-17,0.1
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19208719,2024-04-17,0.1
A/New_York/191/2024|EPI_ISL_19586926,EPI_ISL_19208719,2024-04-17,0.1
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19208719,2024-04-17,0.1
A/Santa_Catarina/333/2025|EPI_ISL_19786875,EPI_ISL_19208719,2024-04-17,0.1
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19208719,2024-04-17,0.1
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19208719,2024-04-17,0.1
A/Lisboa/216/2023|EPI_ISL_18913575,EPI_ISL_19208719,2024-04-17,0.1
A/Slovenia/49/2024|EPI_ISL_19192381,EPI_ISL_19208719,2024-04-17,0.1
other,EPI_ISL_19208718,2024-05-16,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19765761,2025-02-03,1.0
other,EPI_ISL_19208712,2024-05-14,1.0
A/Colombia/7681/2024|EPI_ISL_19628089,EPI_ISL_19208714,2024-05-21,0.1
A/Tennessee/99/2024|EPI_ISL_19628042,EPI_ISL_19208714,2024-05-21,0.1
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19208714,2024-05-21,0.1
A/New_York/191/2024|EPI_ISL_19586926,EPI_ISL_19208714,2024-05-21,0.1
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19208714,2024-05-21,0.1
A/Santa_Catarina/333/2025|EPI_ISL_19786875,EPI_ISL_19208714,2024-05-21,0.1
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19208714,2024-05-21,0.1
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19208714,2024-05-21,0.1
A/Lisboa/216/2023|EPI_ISL_18913575,EPI_ISL_19208714,2024-05-21,0.1
A/Slovenia/49/2024|EPI_ISL_19192381,EPI_ISL_19208714,2024-05-21,0.1
other,EPI_ISL_19667487,2024-12-24,1.0
other,EPI_ISL_19208721,2024-04-24,1.0
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_19765784,2025-02-03,1.0
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19208720,2024-05-07,1.0
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_19765787,2025-02-03,1.0
other,EPI_ISL_19208723,2024-05-10,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19765781,2025-02-03,1.0
A/Tennessee/99/2024|EPI_ISL_19628042,EPI_ISL_19208733,2024-04-30,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19765780,2025-02-03,1.0
other,EPI_ISL_19208732,2024-05-05,1.0
A/Kentucky/57/2024|EPI_ISL_19628043,EPI_ISL_19765783,2025-02-03,0.5
A/Massachusetts/ISC-1684/2025|EPI_ISL_19790438,EPI_ISL_19765783,2025-02-03,0.5
A/Colombia/7681/2024|EPI_ISL_19628089,EPI_ISL_19208735,2024-05-06,0.1
A/Tennessee/99/2024|EPI_ISL_19628042,EPI_ISL_19208735,2024-05-06,0.1
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19208735,2024-05-06,0.1
A/New_York/191/2024|EPI_ISL_19586926,EPI_ISL_19208735,2024-05-06,0.1
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19208735,2024-05-06,0.1
A/Santa_Catarina/333/2025|EPI_ISL_19786875,EPI_ISL_19208735,2024-05-06,0.1
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19208735,2024-05-06,0.1
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19208735,2024-05-06,0.1
A/Lisboa/216/2023|EPI_ISL_18913575,EPI_ISL_19208735,2024-05-06,0.1
A/Slovenia/49/2024|EPI_ISL_19192381,EPI_ISL_19208735,2024-05-06,0.1
other,EPI_ISL_19208734,2024-05-04,1.0
other,EPI_ISL_19208729,2024-04-21,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19208730,2024-05-20,1.0
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_19765871,2025-02-02,1.0
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_19667581,2024-12-17,0.5
A/France/ARA-RELAB-HCL025017178801/2025|EPI_ISL_19708803|EPI3894630,EPI_ISL_19667581,2024-12-17,0.5
A/Minnesota/133/2024|EPI_ISL_19628109,EPI_ISL_19667572,2024-12-17,1.0
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_19765876,2025-02-02,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19765875,2025-02-02,1.0
A/Minnesota/133/2024|EPI_ISL_19628109,EPI_ISL_19667532,2024-12-14,1.0
A/Colombia/7681/2024|EPI_ISL_19628089,EPI_ISL_19208773,2024-05-07,0.1
